"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","HOUSECOST","REAL","IDX2015","Q","1979-Q2",70.429716207626,
"NLD","HOUSECOST","REAL","IDX2015","Q","1979-Q3",69.5213480751267,
"NLD","HOUSECOST","REAL","IDX2015","Q","1979-Q4",66.9441587077167,
"NLD","HOUSECOST","REAL","IDX2015","Q","1980-Q1",64.5635914141807,
"NLD","HOUSECOST","REAL","IDX2015","Q","1980-Q2",61.198658447424,
"NLD","HOUSECOST","REAL","IDX2015","Q","1980-Q3",57.3757315834653,
"NLD","HOUSECOST","REAL","IDX2015","Q","1980-Q4",57.0438087100202,
"NLD","HOUSECOST","REAL","IDX2015","Q","1981-Q1",55.7142763385176,
"NLD","HOUSECOST","REAL","IDX2015","Q","1981-Q2",51.9975569010448,
"NLD","HOUSECOST","REAL","IDX2015","Q","1981-Q3",49.330202451541,
"NLD","HOUSECOST","REAL","IDX2015","Q","1981-Q4",46.0085418664246,
"NLD","HOUSECOST","REAL","IDX2015","Q","1982-Q1",43.8387443374268,
"NLD","HOUSECOST","REAL","IDX2015","Q","1982-Q2",42.7086904350701,
"NLD","HOUSECOST","REAL","IDX2015","Q","1982-Q3",43.0829743198721,
"NLD","HOUSECOST","REAL","IDX2015","Q","1982-Q4",42.2236287164306,
"NLD","HOUSECOST","REAL","IDX2015","Q","1983-Q1",42.1350662019124,
"NLD","HOUSECOST","REAL","IDX2015","Q","1983-Q2",43.0729139490333,
"NLD","HOUSECOST","REAL","IDX2015","Q","1983-Q3",42.8543378316461,
"NLD","HOUSECOST","REAL","IDX2015","Q","1983-Q4",41.9405976785169,
"NLD","HOUSECOST","REAL","IDX2015","Q","1984-Q1",41.5968116898677,
"NLD","HOUSECOST","REAL","IDX2015","Q","1984-Q2",41.0406437480759,
"NLD","HOUSECOST","REAL","IDX2015","Q","1984-Q3",41.3002294173867,
"NLD","HOUSECOST","REAL","IDX2015","Q","1984-Q4",41.3577973580945,
"NLD","HOUSECOST","REAL","IDX2015","Q","1985-Q1",39.8248591789007,
"NLD","HOUSECOST","REAL","IDX2015","Q","1985-Q2",40.6652687950995,
"NLD","HOUSECOST","REAL","IDX2015","Q","1985-Q3",40.0226837424878,
"NLD","HOUSECOST","REAL","IDX2015","Q","1985-Q4",41.0958864118311,
"NLD","HOUSECOST","REAL","IDX2015","Q","1986-Q1",41.2346472691669,
"NLD","HOUSECOST","REAL","IDX2015","Q","1986-Q2",41.6904614131468,
"NLD","HOUSECOST","REAL","IDX2015","Q","1986-Q3",43.0246533120676,
"NLD","HOUSECOST","REAL","IDX2015","Q","1986-Q4",43.0161736778761,
"NLD","HOUSECOST","REAL","IDX2015","Q","1987-Q1",43.507498340212,
"NLD","HOUSECOST","REAL","IDX2015","Q","1987-Q2",43.8895712370205,
"NLD","HOUSECOST","REAL","IDX2015","Q","1987-Q3",44.2090229202401,
"NLD","HOUSECOST","REAL","IDX2015","Q","1987-Q4",44.7910099456534,
"NLD","HOUSECOST","REAL","IDX2015","Q","1988-Q1",44.4807085936456,
"NLD","HOUSECOST","REAL","IDX2015","Q","1988-Q2",45.1345131871607,
"NLD","HOUSECOST","REAL","IDX2015","Q","1988-Q3",45.710863678717,
"NLD","HOUSECOST","REAL","IDX2015","Q","1988-Q4",46.2648229545021,
"NLD","HOUSECOST","REAL","IDX2015","Q","1989-Q1",46.6288363445449,
"NLD","HOUSECOST","REAL","IDX2015","Q","1989-Q2",47.1626443578219,
"NLD","HOUSECOST","REAL","IDX2015","Q","1989-Q3",48.1769234113329,
"NLD","HOUSECOST","REAL","IDX2015","Q","1989-Q4",48.4703361737478,
"NLD","HOUSECOST","REAL","IDX2015","Q","1990-Q1",48.1431287989717,
"NLD","HOUSECOST","REAL","IDX2015","Q","1990-Q2",48.7350499539418,
"NLD","HOUSECOST","REAL","IDX2015","Q","1990-Q3",47.7338941554072,
"NLD","HOUSECOST","REAL","IDX2015","Q","1990-Q4",46.9684568566637,
"NLD","HOUSECOST","REAL","IDX2015","Q","1991-Q1",46.7111343561269,
"NLD","HOUSECOST","REAL","IDX2015","Q","1991-Q2",47.4087810018077,
"NLD","HOUSECOST","REAL","IDX2015","Q","1991-Q3",47.4754416689542,
"NLD","HOUSECOST","REAL","IDX2015","Q","1991-Q4",48.0899162678273,
"NLD","HOUSECOST","REAL","IDX2015","Q","1992-Q1",49.6547828760728,
"NLD","HOUSECOST","REAL","IDX2015","Q","1992-Q2",47.9066572482963,
"NLD","HOUSECOST","REAL","IDX2015","Q","1992-Q3",51.0566630899629,
"NLD","HOUSECOST","REAL","IDX2015","Q","1992-Q4",50.7905926500291,
"NLD","HOUSECOST","REAL","IDX2015","Q","1993-Q1",51.4334985771685,
"NLD","HOUSECOST","REAL","IDX2015","Q","1993-Q2",51.9895472922772,
"NLD","HOUSECOST","REAL","IDX2015","Q","1993-Q3",53.190875765127,
"NLD","HOUSECOST","REAL","IDX2015","Q","1993-Q4",54.6188251435025,
"NLD","HOUSECOST","REAL","IDX2015","Q","1994-Q1",56.553764115815,
"NLD","HOUSECOST","REAL","IDX2015","Q","1994-Q2",57.3635420736598,
"NLD","HOUSECOST","REAL","IDX2015","Q","1994-Q3",58.6338182289854,
"NLD","HOUSECOST","REAL","IDX2015","Q","1994-Q4",58.8123268036753,
"NLD","HOUSECOST","REAL","IDX2015","Q","1995-Q1",59.7928524996401,
"NLD","HOUSECOST","REAL","IDX2015","Q","1995-Q2",60.1984004047546,
"NLD","HOUSECOST","REAL","IDX2015","Q","1995-Q3",60.9350522282126,
"NLD","HOUSECOST","REAL","IDX2015","Q","1995-Q4",61.9728364940397,
"NLD","HOUSECOST","REAL","IDX2015","Q","1996-Q1",63.5158426399954,
"NLD","HOUSECOST","REAL","IDX2015","Q","1996-Q2",65.1382808657485,
"NLD","HOUSECOST","REAL","IDX2015","Q","1996-Q3",66.8398796537555,
"NLD","HOUSECOST","REAL","IDX2015","Q","1996-Q4",68.5544464660291,
"NLD","HOUSECOST","REAL","IDX2015","Q","1997-Q1",70.3854817565063,
"NLD","HOUSECOST","REAL","IDX2015","Q","1997-Q2",71.6008815511108,
"NLD","HOUSECOST","REAL","IDX2015","Q","1997-Q3",72.6925023572383,
"NLD","HOUSECOST","REAL","IDX2015","Q","1997-Q4",74.3492396217925,
"NLD","HOUSECOST","REAL","IDX2015","Q","1998-Q1",75.7791389180602,
"NLD","HOUSECOST","REAL","IDX2015","Q","1998-Q2",77.5336965125547,
"NLD","HOUSECOST","REAL","IDX2015","Q","1998-Q3",79.3486162383311,
"NLD","HOUSECOST","REAL","IDX2015","Q","1998-Q4",82.0590156897869,
"NLD","HOUSECOST","REAL","IDX2015","Q","1999-Q1",84.5928398807097,
"NLD","HOUSECOST","REAL","IDX2015","Q","1999-Q2",87.9886815741641,
"NLD","HOUSECOST","REAL","IDX2015","Q","1999-Q3",91.3766168014656,
"NLD","HOUSECOST","REAL","IDX2015","Q","1999-Q4",95.6598605344075,
"NLD","HOUSECOST","REAL","IDX2015","Q","2000-Q1",98.3137476281631,
"NLD","HOUSECOST","REAL","IDX2015","Q","2000-Q2",101.754913426683,
"NLD","HOUSECOST","REAL","IDX2015","Q","2000-Q3",105.172146051112,
"NLD","HOUSECOST","REAL","IDX2015","Q","2000-Q4",107.518778059553,
"NLD","HOUSECOST","REAL","IDX2015","Q","2001-Q1",108.508556502946,
"NLD","HOUSECOST","REAL","IDX2015","Q","2001-Q2",110.517662240181,
"NLD","HOUSECOST","REAL","IDX2015","Q","2001-Q3",112.435913883428,
"NLD","HOUSECOST","REAL","IDX2015","Q","2001-Q4",112.812708710205,
"NLD","HOUSECOST","REAL","IDX2015","Q","2002-Q1",113.676590149952,
"NLD","HOUSECOST","REAL","IDX2015","Q","2002-Q2",114.14978884359,
"NLD","HOUSECOST","REAL","IDX2015","Q","2002-Q3",114.701274303258,
"NLD","HOUSECOST","REAL","IDX2015","Q","2002-Q4",114.785906290838,
"NLD","HOUSECOST","REAL","IDX2015","Q","2003-Q1",114.978441540771,
"NLD","HOUSECOST","REAL","IDX2015","Q","2003-Q2",115.820675679553,
"NLD","HOUSECOST","REAL","IDX2015","Q","2003-Q3",115.426371449255,
"NLD","HOUSECOST","REAL","IDX2015","Q","2003-Q4",116.791485169215,
"NLD","HOUSECOST","REAL","IDX2015","Q","2004-Q1",118.523776624373,
"NLD","HOUSECOST","REAL","IDX2015","Q","2004-Q2",118.575410020029,
"NLD","HOUSECOST","REAL","IDX2015","Q","2004-Q3",119.136556194053,
"NLD","HOUSECOST","REAL","IDX2015","Q","2004-Q4",120.142873889949,
"NLD","HOUSECOST","REAL","IDX2015","Q","2005-Q1",120.873154565872,
"NLD","HOUSECOST","REAL","IDX2015","Q","2005-Q2",121.177353897186,
"NLD","HOUSECOST","REAL","IDX2015","Q","2005-Q3",121.557139768998,
"NLD","HOUSECOST","REAL","IDX2015","Q","2005-Q4",122.108611481847,
"NLD","HOUSECOST","REAL","IDX2015","Q","2006-Q1",121.95436296387,
"NLD","HOUSECOST","REAL","IDX2015","Q","2006-Q2",123.040093685462,
"NLD","HOUSECOST","REAL","IDX2015","Q","2006-Q3",123.250085178512,
"NLD","HOUSECOST","REAL","IDX2015","Q","2006-Q4",124.7645802823,
"NLD","HOUSECOST","REAL","IDX2015","Q","2007-Q1",125.27307524347,
"NLD","HOUSECOST","REAL","IDX2015","Q","2007-Q2",125.963002722421,
"NLD","HOUSECOST","REAL","IDX2015","Q","2007-Q3",127.367081974119,
"NLD","HOUSECOST","REAL","IDX2015","Q","2007-Q4",127.887606272172,
"NLD","HOUSECOST","REAL","IDX2015","Q","2008-Q1",126.589914826974,
"NLD","HOUSECOST","REAL","IDX2015","Q","2008-Q2",126.643929331937,
"NLD","HOUSECOST","REAL","IDX2015","Q","2008-Q3",127.485852703786,
"NLD","HOUSECOST","REAL","IDX2015","Q","2008-Q4",126.345506694544,
"NLD","HOUSECOST","REAL","IDX2015","Q","2009-Q1",125.540183967605,
"NLD","HOUSECOST","REAL","IDX2015","Q","2009-Q2",123.791556014199,
"NLD","HOUSECOST","REAL","IDX2015","Q","2009-Q3",121.391844466533,
"NLD","HOUSECOST","REAL","IDX2015","Q","2009-Q4",121.101805111019,
"NLD","HOUSECOST","REAL","IDX2015","Q","2010-Q1",119.774467791658,
"NLD","HOUSECOST","REAL","IDX2015","Q","2010-Q2",120.017009928448,
"NLD","HOUSECOST","REAL","IDX2015","Q","2010-Q3",118.403631754621,
"NLD","HOUSECOST","REAL","IDX2015","Q","2010-Q4",117.343653253969,
"NLD","HOUSECOST","REAL","IDX2015","Q","2011-Q1",116.854849855256,
"NLD","HOUSECOST","REAL","IDX2015","Q","2011-Q2",115.053427197834,
"NLD","HOUSECOST","REAL","IDX2015","Q","2011-Q3",113.350345112836,
"NLD","HOUSECOST","REAL","IDX2015","Q","2011-Q4",111.183759343398,
"NLD","HOUSECOST","REAL","IDX2015","Q","2012-Q1",108.996665429999,
"NLD","HOUSECOST","REAL","IDX2015","Q","2012-Q2",107.307463701563,
"NLD","HOUSECOST","REAL","IDX2015","Q","2012-Q3",102.26133986535,
"NLD","HOUSECOST","REAL","IDX2015","Q","2012-Q4",101.823575853599,
"NLD","HOUSECOST","REAL","IDX2015","Q","2013-Q1",98.1126854976706,
"NLD","HOUSECOST","REAL","IDX2015","Q","2013-Q2",96.4187008530858,
"NLD","HOUSECOST","REAL","IDX2015","Q","2013-Q3",96.2328774558959,
"NLD","HOUSECOST","REAL","IDX2015","Q","2013-Q4",96.3337786698675,
"NLD","HOUSECOST","REAL","IDX2015","Q","2014-Q1",95.8125341801845,
"NLD","HOUSECOST","REAL","IDX2015","Q","2014-Q2",96.8049497454645,
"NLD","HOUSECOST","REAL","IDX2015","Q","2014-Q3",96.6074934963735,
"NLD","HOUSECOST","REAL","IDX2015","Q","2014-Q4",97.6459655549872,
"NLD","HOUSECOST","REAL","IDX2015","Q","2015-Q1",99.3180281895678,
"NLD","HOUSECOST","REAL","IDX2015","Q","2015-Q2",99.4645707155651,
"NLD","HOUSECOST","REAL","IDX2015","Q","2015-Q3",100.145776096891,
"NLD","HOUSECOST","REAL","IDX2015","Q","2015-Q4",101.071624997976,
"NLD","HOUSECOST","REAL","IDX2015","Q","2016-Q1",102.609924551831,
"NLD","HOUSECOST","REAL","IDX2015","Q","2016-Q2",103.331790746345,
"NLD","HOUSECOST","REAL","IDX2015","Q","2016-Q3",105.25027889502,
"NLD","HOUSECOST","REAL","IDX2015","Q","2016-Q4",106.596482328681,
"NLD","HOUSECOST","REAL","IDX2015","Q","2017-Q1",107.944630890082,
"NLD","HOUSECOST","REAL","IDX2015","Q","2017-Q2",109.818686204002,
"NLD","HOUSECOST","REAL","IDX2015","Q","2017-Q3",111.205862740581,
"NLD","HOUSECOST","REAL","IDX2015","Q","2017-Q4",114.297680952151,
"NLD","HOUSECOST","REAL","IDX2015","Q","2018-Q1",115.975268591294,
"NLD","HOUSECOST","REAL","IDX2015","Q","2018-Q2",117.458053860731,
"NLD","HOUSECOST","REAL","IDX2015","Q","2018-Q3",119.704739555286,
"NLD","HOUSECOST","REAL","IDX2015","Q","2018-Q4",121.646797951987,
"NLD","HOUSECOST","REAL","IDX2015","Q","2019-Q1",122.214946017256,
"NLD","HOUSECOST","REAL","IDX2015","Q","2019-Q2",123.880739678935,
"NLD","HOUSECOST","REAL","IDX2015","Q","2019-Q3",123.848013481114,
"NLD","HOUSECOST","REAL","IDX2015","Q","2019-Q4",126.551548484893,
"NLD","HOUSECOST","REAL","IDX2015","Q","2020-Q1",127.926454519081,
"NLD","HOUSECOST","REAL","IDX2015","Q","2020-Q2",130.771061405907,
"NLD","HOUSECOST","REAL","IDX2015","Q","2020-Q3",132.799938793308,
"NLD","HOUSECOST","REAL","IDX2015","Q","2020-Q4",135.790178898117,
"NLD","HOUSECOST","REAL","IDX2015","Q","2021-Q1",138.432197428203,
"NLD","HOUSECOST","REAL","IDX2015","Q","2021-Q2",143.141512016165,
"NLD","HOUSECOST","REAL","IDX2015","Q","2021-Q3",150.193379995049,
"NLD","HOUSECOST","REAL","IDX2015","Q","2021-Q4",154.575267089077,
"NLD","HOUSECOST","REAL","IDX2015","Q","2022-Q1",156.899385543569,
"NLD","HOUSECOST","RENT","IDX2015","Q","1960-Q1",8.02447681259593,
"NLD","HOUSECOST","RENT","IDX2015","Q","1960-Q2",8.0569939785137,
"NLD","HOUSECOST","RENT","IDX2015","Q","1960-Q3",8.04126326184542,
"NLD","HOUSECOST","RENT","IDX2015","Q","1960-Q4",7.99824002318631,
"NLD","HOUSECOST","RENT","IDX2015","Q","1961-Q1",8.02841678366971,
"NLD","HOUSECOST","RENT","IDX2015","Q","1961-Q2",8.08044868305361,
"NLD","HOUSECOST","RENT","IDX2015","Q","1961-Q3",8.05650191086473,
"NLD","HOUSECOST","RENT","IDX2015","Q","1961-Q4",7.95560669897618,
"NLD","HOUSECOST","RENT","IDX2015","Q","1962-Q1",8.03439596390342,
"NLD","HOUSECOST","RENT","IDX2015","Q","1962-Q2",8.09683158301015,
"NLD","HOUSECOST","RENT","IDX2015","Q","1962-Q3",8.23639837161393,
"NLD","HOUSECOST","RENT","IDX2015","Q","1962-Q4",8.64559809453917,
"NLD","HOUSECOST","RENT","IDX2015","Q","1963-Q1",8.76805705134889,
"NLD","HOUSECOST","RENT","IDX2015","Q","1963-Q2",8.75137187164403,
"NLD","HOUSECOST","RENT","IDX2015","Q","1963-Q3",8.66594090544517,
"NLD","HOUSECOST","RENT","IDX2015","Q","1963-Q4",8.77675252973817,
"NLD","HOUSECOST","RENT","IDX2015","Q","1964-Q1",8.83224046391101,
"NLD","HOUSECOST","RENT","IDX2015","Q","1964-Q2",8.81619275969214,
"NLD","HOUSECOST","RENT","IDX2015","Q","1964-Q3",9.46387892071549,
"NLD","HOUSECOST","RENT","IDX2015","Q","1964-Q4",9.61083004621253,
"NLD","HOUSECOST","RENT","IDX2015","Q","1965-Q1",9.5848159457458,
"NLD","HOUSECOST","RENT","IDX2015","Q","1965-Q2",9.59071042338891,
"NLD","HOUSECOST","RENT","IDX2015","Q","1965-Q3",9.5341663317186,
"NLD","HOUSECOST","RENT","IDX2015","Q","1965-Q4",9.64110053357008,
"NLD","HOUSECOST","RENT","IDX2015","Q","1966-Q1",10.2973735490479,
"NLD","HOUSECOST","RENT","IDX2015","Q","1966-Q2",10.3289119297404,
"NLD","HOUSECOST","RENT","IDX2015","Q","1966-Q3",10.2797114290646,
"NLD","HOUSECOST","RENT","IDX2015","Q","1966-Q4",10.4117662292085,
"NLD","HOUSECOST","RENT","IDX2015","Q","1967-Q1",10.4129014725052,
"NLD","HOUSECOST","RENT","IDX2015","Q","1967-Q2",10.3741094373494,
"NLD","HOUSECOST","RENT","IDX2015","Q","1967-Q3",11.011921420623,
"NLD","HOUSECOST","RENT","IDX2015","Q","1967-Q4",11.2831342154122,
"NLD","HOUSECOST","RENT","IDX2015","Q","1968-Q1",11.4593006083072,
"NLD","HOUSECOST","RENT","IDX2015","Q","1968-Q2",11.4965120087399,
"NLD","HOUSECOST","RENT","IDX2015","Q","1968-Q3",11.6023568900392,
"NLD","HOUSECOST","RENT","IDX2015","Q","1968-Q4",11.7258979253319,
"NLD","HOUSECOST","RENT","IDX2015","Q","1969-Q1",12.0150798485193,
"NLD","HOUSECOST","RENT","IDX2015","Q","1969-Q2",12.3902665397694,
"NLD","HOUSECOST","RENT","IDX2015","Q","1969-Q3",12.476985908618,
"NLD","HOUSECOST","RENT","IDX2015","Q","1969-Q4",12.6251119215409,
"NLD","HOUSECOST","RENT","IDX2015","Q","1970-Q1",12.7602454075365,
"NLD","HOUSECOST","RENT","IDX2015","Q","1970-Q2",12.4847010063759,
"NLD","HOUSECOST","RENT","IDX2015","Q","1970-Q3",13.373341323283,
"NLD","HOUSECOST","RENT","IDX2015","Q","1970-Q4",13.5291097583964,
"NLD","HOUSECOST","RENT","IDX2015","Q","1971-Q1",13.8382890574352,
"NLD","HOUSECOST","RENT","IDX2015","Q","1971-Q2",14.1835243074036,
"NLD","HOUSECOST","RENT","IDX2015","Q","1971-Q3",14.3973064044266,
"NLD","HOUSECOST","RENT","IDX2015","Q","1971-Q4",14.6723055634528,
"NLD","HOUSECOST","RENT","IDX2015","Q","1972-Q1",15.0150173041857,
"NLD","HOUSECOST","RENT","IDX2015","Q","1972-Q2",15.4758492190875,
"NLD","HOUSECOST","RENT","IDX2015","Q","1972-Q3",15.7514430559491,
"NLD","HOUSECOST","RENT","IDX2015","Q","1972-Q4",16.0159774466724,
"NLD","HOUSECOST","RENT","IDX2015","Q","1973-Q1",16.4001533460427,
"NLD","HOUSECOST","RENT","IDX2015","Q","1973-Q2",16.9268843974269,
"NLD","HOUSECOST","RENT","IDX2015","Q","1973-Q3",17.227366066462,
"NLD","HOUSECOST","RENT","IDX2015","Q","1973-Q4",17.5723296402675,
"NLD","HOUSECOST","RENT","IDX2015","Q","1974-Q1",17.984096963429,
"NLD","HOUSECOST","RENT","IDX2015","Q","1974-Q2",18.282606955123,
"NLD","HOUSECOST","RENT","IDX2015","Q","1974-Q3",18.5946804799778,
"NLD","HOUSECOST","RENT","IDX2015","Q","1974-Q4",18.952209188961,
"NLD","HOUSECOST","RENT","IDX2015","Q","1975-Q1",19.323975822159,
"NLD","HOUSECOST","RENT","IDX2015","Q","1975-Q2",18.7338755363494,
"NLD","HOUSECOST","RENT","IDX2015","Q","1975-Q3",20.4512428787038,
"NLD","HOUSECOST","RENT","IDX2015","Q","1975-Q4",20.7107315328693,
"NLD","HOUSECOST","RENT","IDX2015","Q","1976-Q1",21.2150909016569,
"NLD","HOUSECOST","RENT","IDX2015","Q","1976-Q2",22.2377710238797,
"NLD","HOUSECOST","RENT","IDX2015","Q","1976-Q3",22.3167207286841,
"NLD","HOUSECOST","RENT","IDX2015","Q","1976-Q4",22.6243140580253,
"NLD","HOUSECOST","RENT","IDX2015","Q","1977-Q1",22.9920953594023,
"NLD","HOUSECOST","RENT","IDX2015","Q","1977-Q2",24.070129177952,
"NLD","HOUSECOST","RENT","IDX2015","Q","1977-Q3",23.8294214990711,
"NLD","HOUSECOST","RENT","IDX2015","Q","1977-Q4",24.112727804059,
"NLD","HOUSECOST","RENT","IDX2015","Q","1978-Q1",24.502775263942,
"NLD","HOUSECOST","RENT","IDX2015","Q","1978-Q2",24.3979526028417,
"NLD","HOUSECOST","RENT","IDX2015","Q","1978-Q3",25.6567501701815,
"NLD","HOUSECOST","RENT","IDX2015","Q","1978-Q4",26.0858580919286,
"NLD","HOUSECOST","RENT","IDX2015","Q","1979-Q1",26.4381634419509,
"NLD","HOUSECOST","RENT","IDX2015","Q","1979-Q2",26.6820337018722,
"NLD","HOUSECOST","RENT","IDX2015","Q","1979-Q3",27.2344331485004,
"NLD","HOUSECOST","RENT","IDX2015","Q","1979-Q4",27.7237187030673,
"NLD","HOUSECOST","RENT","IDX2015","Q","1980-Q1",28.1516768496138,
"NLD","HOUSECOST","RENT","IDX2015","Q","1980-Q2",28.591022865097,
"NLD","HOUSECOST","RENT","IDX2015","Q","1980-Q3",29.1435497191973,
"NLD","HOUSECOST","RENT","IDX2015","Q","1980-Q4",29.699741005035,
"NLD","HOUSECOST","RENT","IDX2015","Q","1981-Q1",30.2225812485,
"NLD","HOUSECOST","RENT","IDX2015","Q","1981-Q2",30.6561841417604,
"NLD","HOUSECOST","RENT","IDX2015","Q","1981-Q3",31.5442051834662,
"NLD","HOUSECOST","RENT","IDX2015","Q","1981-Q4",32.0969088254858,
"NLD","HOUSECOST","RENT","IDX2015","Q","1982-Q1",32.7123225462445,
"NLD","HOUSECOST","RENT","IDX2015","Q","1982-Q2",33.1018566517948,
"NLD","HOUSECOST","RENT","IDX2015","Q","1982-Q3",34.4678719347233,
"NLD","HOUSECOST","RENT","IDX2015","Q","1982-Q4",35.0139931874779,
"NLD","HOUSECOST","RENT","IDX2015","Q","1983-Q1",35.1772769220008,
"NLD","HOUSECOST","RENT","IDX2015","Q","1983-Q2",35.5343554868289,
"NLD","HOUSECOST","RENT","IDX2015","Q","1983-Q3",36.1175766509105,
"NLD","HOUSECOST","RENT","IDX2015","Q","1983-Q4",36.6279656613027,
"NLD","HOUSECOST","RENT","IDX2015","Q","1984-Q1",37.2095088818767,
"NLD","HOUSECOST","RENT","IDX2015","Q","1984-Q2",37.5248220285271,
"NLD","HOUSECOST","RENT","IDX2015","Q","1984-Q3",37.6406682047295,
"NLD","HOUSECOST","RENT","IDX2015","Q","1984-Q4",38.0955884397451,
"NLD","HOUSECOST","RENT","IDX2015","Q","1985-Q1",38.5332708131409,
"NLD","HOUSECOST","RENT","IDX2015","Q","1985-Q2",38.791435990516,
"NLD","HOUSECOST","RENT","IDX2015","Q","1985-Q3",38.9910837713227,
"NLD","HOUSECOST","RENT","IDX2015","Q","1985-Q4",39.3763354530493,
"NLD","HOUSECOST","RENT","IDX2015","Q","1986-Q1",39.6768220855207,
"NLD","HOUSECOST","RENT","IDX2015","Q","1986-Q2",39.9095807636795,
"NLD","HOUSECOST","RENT","IDX2015","Q","1986-Q3",39.856556652661,
"NLD","HOUSECOST","RENT","IDX2015","Q","1986-Q4",40.2100217412375,
"NLD","HOUSECOST","RENT","IDX2015","Q","1987-Q1",40.510075353861,
"NLD","HOUSECOST","RENT","IDX2015","Q","1987-Q2",40.7555089221331,
"NLD","HOUSECOST","RENT","IDX2015","Q","1987-Q3",40.7370394090839,
"NLD","HOUSECOST","RENT","IDX2015","Q","1987-Q4",41.0762116143252,
"NLD","HOUSECOST","RENT","IDX2015","Q","1988-Q1",41.3616884655395,
"NLD","HOUSECOST","RENT","IDX2015","Q","1988-Q2",41.6380723479367,
"NLD","HOUSECOST","RENT","IDX2015","Q","1988-Q3",41.934800422926,
"NLD","HOUSECOST","RENT","IDX2015","Q","1988-Q4",42.231959615111,
"NLD","HOUSECOST","RENT","IDX2015","Q","1989-Q1",42.5364914807917,
"NLD","HOUSECOST","RENT","IDX2015","Q","1989-Q2",42.8692844323262,
"NLD","HOUSECOST","RENT","IDX2015","Q","1989-Q3",43.1403543428117,
"NLD","HOUSECOST","RENT","IDX2015","Q","1989-Q4",43.447741647933,
"NLD","HOUSECOST","RENT","IDX2015","Q","1990-Q1",43.8093098952175,
"NLD","HOUSECOST","RENT","IDX2015","Q","1990-Q2",44.2441923208359,
"NLD","HOUSECOST","RENT","IDX2015","Q","1990-Q3",44.3512192793126,
"NLD","HOUSECOST","RENT","IDX2015","Q","1990-Q4",44.7019983704336,
"NLD","HOUSECOST","RENT","IDX2015","Q","1991-Q1",45.1620688323971,
"NLD","HOUSECOST","RENT","IDX2015","Q","1991-Q2",45.6754730526265,
"NLD","HOUSECOST","RENT","IDX2015","Q","1991-Q3",46.5562981201874,
"NLD","HOUSECOST","RENT","IDX2015","Q","1991-Q4",47.0332743622601,
"NLD","HOUSECOST","RENT","IDX2015","Q","1992-Q1",47.5796831605604,
"NLD","HOUSECOST","RENT","IDX2015","Q","1992-Q2",48.194617033603,
"NLD","HOUSECOST","RENT","IDX2015","Q","1992-Q3",49.012055194036,
"NLD","HOUSECOST","RENT","IDX2015","Q","1992-Q4",49.5882515296379,
"NLD","HOUSECOST","RENT","IDX2015","Q","1993-Q1",50.1657425580296,
"NLD","HOUSECOST","RENT","IDX2015","Q","1993-Q2",50.8217332228666,
"NLD","HOUSECOST","RENT","IDX2015","Q","1993-Q3",51.5933206156174,
"NLD","HOUSECOST","RENT","IDX2015","Q","1993-Q4",52.1988264910124,
"NLD","HOUSECOST","RENT","IDX2015","Q","1994-Q1",52.7752615399138,
"NLD","HOUSECOST","RENT","IDX2015","Q","1994-Q2",53.4042086051833,
"NLD","HOUSECOST","RENT","IDX2015","Q","1994-Q3",54.0905353043175,
"NLD","HOUSECOST","RENT","IDX2015","Q","1994-Q4",54.7670506349947,
"NLD","HOUSECOST","RENT","IDX2015","Q","1995-Q1",55.5861667669484,
"NLD","HOUSECOST","RENT","IDX2015","Q","1995-Q2",56.2403111509765,
"NLD","HOUSECOST","RENT","IDX2015","Q","1995-Q3",56.7497967974619,
"NLD","HOUSECOST","RENT","IDX2015","Q","1995-Q4",57.3675965795016,
"NLD","HOUSECOST","RENT","IDX2015","Q","1996-Q1",57.9424220282611,
"NLD","HOUSECOST","RENT","IDX2015","Q","1996-Q2",58.5293665021342,
"NLD","HOUSECOST","RENT","IDX2015","Q","1996-Q3",59.1763445021771,
"NLD","HOUSECOST","RENT","IDX2015","Q","1996-Q4",59.7718669674272,
"NLD","HOUSECOST","RENT","IDX2015","Q","1997-Q1",60.284079798767,
"NLD","HOUSECOST","RENT","IDX2015","Q","1997-Q2",60.8383365743836,
"NLD","HOUSECOST","RENT","IDX2015","Q","1997-Q3",61.4836879781687,
"NLD","HOUSECOST","RENT","IDX2015","Q","1997-Q4",62.0538956486803,
"NLD","HOUSECOST","RENT","IDX2015","Q","1998-Q1",62.5770463624894,
"NLD","HOUSECOST","RENT","IDX2015","Q","1998-Q2",63.0984502433751,
"NLD","HOUSECOST","RENT","IDX2015","Q","1998-Q3",63.5958337214289,
"NLD","HOUSECOST","RENT","IDX2015","Q","1998-Q4",64.1486696727062,
"NLD","HOUSECOST","RENT","IDX2015","Q","1999-Q1",64.6603470076958,
"NLD","HOUSECOST","RENT","IDX2015","Q","1999-Q2",65.1561864127894,
"NLD","HOUSECOST","RENT","IDX2015","Q","1999-Q3",65.5464334612614,
"NLD","HOUSECOST","RENT","IDX2015","Q","1999-Q4",66.0770331182532,
"NLD","HOUSECOST","RENT","IDX2015","Q","2000-Q1",66.5712539007601,
"NLD","HOUSECOST","RENT","IDX2015","Q","2000-Q2",67.0597998698608,
